id,section_id/id,user_id/id
res.partner_JONFA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_JOOSTE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_JORDAA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_JORIC1,crm_case_section_Flandres,base.users_cfr
res.partner_JPG,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_JS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_JULES,crm_case_section_Sud,base.users_lmi
res.partner_JUMPIN,crm_case_section_Flandres,base.users_cfr
res.partner_JUSDEP,crm_case_section_Nord,base.users_mer
res.partner_JUSTAN,crm_case_section_Wallonie,base.users_nda
res.partner_JUWAN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_JUWELI,crm_case_section_Pays-Bas,base.users_sbe
res.partner_JVCUI1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_JYM001,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_KABAGE,crm_case_section_Flandres,base.users_cfr
res.partner_KADARI,crm_case_section_Flandres,base.users_cfr
res.partner_KADOCU,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_KADOID,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KADOS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KAHLE1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KAIME1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_KAIMEN,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_KAIXIS,crm_case_section_Autriche,base.users_dke
res.partner_KALICO,crm_case_section_Flandres,base.users_cfr
res.partner_KAMELO,crm_case_section_Export,base.users_dso
res.partner_KAMINA,crm_case_section_Flandres,base.users_cfr
res.partner_KAMP,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KAMPHU,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KANNIN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KANO,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_KANOAL,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_KANOB1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_KANOBA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_KANOCU,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_KAPTEI,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KARAPA,crm_case_section_Sud,base.users_lmi
res.partner_KARATI,crm_case_section_Flandres,base.users_cfr
res.partner_KARIN,crm_case_section_Flandres,base.users_cfr
res.partner_KASALE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KASES,crm_case_section_Autriche,base.users_dke
res.partner_KASHA2,crm_case_section_Nord,base.users_mer
res.partner_KATELI,crm_case_section_Flandres,base.users_cfr
res.partner_KATESC,crm_case_section_Flandres,base.users_cfr
res.partner_KEIRSE,crm_case_section_Flandres,base.users_cfr
res.partner_KELLER,crm_case_section_Wallonie,base.users_nda
res.partner_KER,crm_case_section_Flandres,base.users_cfr
res.partner_KIEFER,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KIERRE,crm_case_section_Nord,base.users_mer
res.partner_KIERSC,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KIJK01,crm_case_section_Flandres,base.users_cfr
res.partner_KIRCHM,crm_case_section_Autriche,base.users_dke
res.partner_KIRCHT,crm_case_section_Autriche,base.users_dke
res.partner_KISTER,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_KLEINL,crm_case_section_Autriche,base.users_dke
res.partner_KLEINS,crm_case_section_Wallonie,base.users_nda
res.partner_KLEITZ,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KLELS,crm_case_section_Wallonie,base.users_nda
res.partner_KLINGN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KMC,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KNAAP,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KNISP1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOCH1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOCH2,crm_case_section_Export,base.users_dso
res.partner_KOENDE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KOHLE1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOHLE2,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOLBEG,crm_case_section_Autriche,base.users_dke
res.partner_KOLLEY,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOMPAG,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KONOP1,crm_case_section_Autriche,base.users_dke
res.partner_KONSUM,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOPF,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KORUS,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KOSTER,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KOUYOU,crm_case_section_Wallonie,base.users_nda
res.partner_KP,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KPMGSU,crm_case_section_Wallonie,base.users_nda
res.partner_KRACHT,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KRAL,crm_case_section_Autriche,base.users_dke
res.partner_KRANE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KREBS,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KREJCA,crm_case_section_Autriche,base.users_dke
res.partner_KREME1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KREME2,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_KREPS,crm_case_section_Autriche,base.users_dke
res.partner_KRESTA,crm_case_section_Autriche,base.users_dke
res.partner_KUIR,crm_case_section_Sud,base.users_lmi
res.partner_KURMAY,crm_case_section_Autriche,base.users_dke
res.partner_KUYPER,crm_case_section_Pays-Bas,base.users_sbe
res.partner_KWARTO,crm_case_section_Flandres,base.users_cfr
res.partner_L2D,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LA,crm_case_section_Nord,base.users_mer
res.partner_LABALL,crm_case_section_Nord,base.users_mer
res.partner_LABAND,crm_case_section_Sud,base.users_lmi
res.partner_LABC,crm_case_section_Wallonie,base.users_nda
res.partner_LABE,crm_case_section_Nord,base.users_mer
res.partner_LABES1,crm_case_section_Nord,base.users_mer
res.partner_LABORS,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LABORY,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LABOU1,crm_case_section_Nord,base.users_mer
res.partner_LABOUT,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LACAL,crm_case_section_Nord,base.users_mer
res.partner_LADYSF,crm_case_section_Flandres,base.users_cfr
res.partner_LAFAMI,crm_case_section_Nord,base.users_mer
res.partner_LAFARG,crm_case_section_Nord,base.users_mer
res.partner_LAFAY,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LAFLEH,crm_case_section_Nord,base.users_mer
res.partner_LAFONT,crm_case_section_Sud,base.users_lmi
res.partner_LAFTOU,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAFTRO,crm_case_section_Nord,base.users_mer
res.partner_LAGRA1,crm_case_section_Nord,base.users_mer
res.partner_LAGRAN,crm_case_section_Nord,base.users_mer
res.partner_LAHNER,crm_case_section_Autriche,base.users_dke
res.partner_LAKAZA,crm_case_section_Export,base.users_dso
res.partner_LAM,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMAD,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMAD1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMADR,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMAI,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMAI1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LAMAI2,crm_case_section_Nord,base.users_mer
res.partner_LAMAI3,crm_case_section_Sud,base.users_lmi
res.partner_LAMAL1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LAMAL2,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LAMAL3,crm_case_section_Sud,base.users_lmi
res.partner_LAMAL4,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMALL,crm_case_section_Nord,base.users_mer
res.partner_LAMAR1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAMASC,crm_case_section_Nord,base.users_mer
res.partner_LAMBRI,crm_case_section_Flandres,base.users_cfr
res.partner_LAMOD1,crm_case_section_Export,base.users_dso
res.partner_LAMODE,crm_case_section_Wallonie,base.users_nda
res.partner_LANDSC,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LANEFF,crm_case_section_Wallonie,base.users_nda
res.partner_LANGE1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LANISS,crm_case_section_Nord,base.users_mer
res.partner_LANTI,crm_case_section_Nord,base.users_mer
res.partner_LANTI1,crm_case_section_Nord,base.users_mer
res.partner_LAP,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LAPANT,crm_case_section_Autriche,base.users_dke
res.partner_LAPASS,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAPO,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LAPOC,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LAPOCH,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LARCAE,crm_case_section_Nord,base.users_mer
res.partner_LARLEQ,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LARMOR,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LAROSE,crm_case_section_Export,base.users_dso
res.partner_LARTLU,crm_case_section_Wallonie,base.users_nda
res.partner_LAS,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LASAC1,crm_case_section_Nord,base.users_mer
res.partner_LASEL2,crm_case_section_Nord,base.users_mer
res.partner_LASEL3,crm_case_section_Nord,base.users_mer
res.partner_LASEL4,crm_case_section_Nord,base.users_mer
res.partner_LASERC,crm_case_section_Wallonie,base.users_nda
res.partner_LASTOU,crm_case_section_Sud,base.users_lmi
res.partner_LATA,crm_case_section_Export,base.users_dso
res.partner_LATANN,crm_case_section_Nord,base.users_mer
res.partner_LATHAM,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LATITU,crm_case_section_Nord,base.users_mer
res.partner_LATRO,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LATRO1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LAURIG,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAV,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAVAL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LAVALI,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAVENI,crm_case_section_Export,base.users_dso
res.partner_LAVIEE,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LAVIGI,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAVILL,crm_case_section_Wallonie,base.users_nda
res.partner_LAVITA,crm_case_section_Flandres,base.users_cfr
res.partner_LAVOY,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LAVOYA,crm_case_section_Nord,base.users_mer
res.partner_LBDBEL,crm_case_section_Wallonie,base.users_nda
res.partner_LC,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LCE001,crm_case_section_Flandres,base.users_cfr
res.partner_LE,crm_case_section_Sud,base.users_lmi
res.partner_LEARI1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LEBAG1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LECA,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LECAC1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LECAI1,crm_case_section_Nord,base.users_mer
res.partner_LECER1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LECOBR,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LECOMB,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LECOMP,crm_case_section_Sud,base.users_lmi
res.partner_LECRI,crm_case_section_Wallonie,base.users_nda
res.partner_LECRI1,crm_case_section_Wallonie,base.users_nda
res.partner_LECRI2,crm_case_section_Sud,base.users_lmi
res.partner_LECRO1,crm_case_section_Sud,base.users_lmi
res.partner_LECUI1,crm_case_section_Nord,base.users_mer
res.partner_LECUI2,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LECUIR,crm_case_section_Sud,base.users_lmi
res.partner_LEDER1,crm_case_section_Autriche,base.users_dke
res.partner_LEDER2,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDER4,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LEDER5,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDER6,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDER7,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDER8,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDERE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDERG,crm_case_section_Sud,base.users_gjo
res.partner_LEDERL,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDERM,crm_case_section_Export,base.users_dso
res.partner_LEDERO,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDERP,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEDERR,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEGAYE,crm_case_section_Export,base.users_dso
res.partner_LEGRO,crm_case_section_Export,base.users_dso
res.partner_LEHALL,crm_case_section_Nord,base.users_mer
res.partner_LEHMAN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEHNE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEITNE,crm_case_section_Autriche,base.users_dke
res.partner_LEJOLY,crm_case_section_Wallonie,base.users_nda
res.partner_LELEZ,crm_case_section_Nord,base.users_mer
res.partner_LELEZ1,crm_case_section_Nord,base.users_mer
res.partner_LELITE,crm_case_section_Nord,base.users_mer
res.partner_LEMAUT,crm_case_section_Export,base.users_dso
res.partner_LEONA1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEONI1,crm_case_section_Export,base.users_dso
res.partner_LEPE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LEPET1,crm_case_section_Sud,base.users_lmi
res.partner_LERMAN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LEROUZ,crm_case_section_Wallonie,base.users_nda
res.partner_LES100,crm_case_section_Wallonie,base.users_nda
res.partner_LESBRU,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LESCA1,crm_case_section_Nord,base.users_mer
res.partner_LESCA2,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LESCHA,crm_case_section_Export,base.users_dso
res.partner_LESMYO,crm_case_section_Wallonie,base.users_nda
res.partner_LESNOU,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LESOIR,crm_case_section_Export,base.users_dso
res.partner_LESPHI,crm_case_section_Nord,base.users_mer
res.partner_LESPR,crm_case_section_Nord,base.users_mer
res.partner_LESPRI,crm_case_section_Nord,base.users_mer
res.partner_LESSE1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LESTAN,crm_case_section_Sud,base.users_lmi
res.partner_LESTYL,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LETEM1,crm_case_section_Sud,base.users_lmi
res.partner_LETTER,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LEVANT,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LEVO,crm_case_section_Nord,base.users_mer
res.partner_LEWEKE,crm_case_section_Autriche,base.users_dke
res.partner_LEWES1,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LEXEL1,crm_case_section_Export,base.users_dso
res.partner_LHS,crm_case_section_Sud,base.users_lmi
res.partner_LHUILL,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LIBINV,crm_case_section_Wallonie,base.users_nda
res.partner_LIDEA1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LIDEA3,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LIDEAL,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LIDLBE,crm_case_section_Export,base.users_dso
res.partner_LIENAU,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LIETZE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LIFECO,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LIGNE1,crm_case_section_Nord,base.users_mer
res.partner_LIGUAN,crm_case_section_Nord,base.users_mer
res.partner_LILEA1,crm_case_section_Nord,base.users_mer
res.partner_LILEAU,crm_case_section_Sud,base.users_lmi
res.partner_LILIGR,crm_case_section_Flandres,base.users_cfr
res.partner_LILLYS,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LIMGRO,crm_case_section_Flandres,base.users_cfr
res.partner_LIN,crm_case_section_Nord,base.users_mer
res.partner_LINDEM,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LINDES,crm_case_section_Nord,base.users_mer
res.partner_LINDIS,crm_case_section_Nord,base.users_mer
res.partner_LINDNE,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LINDY1,crm_case_section_Export,base.users_dso
res.partner_LINOST,crm_case_section_Wallonie,base.users_nda
res.partner_LIOTAR,crm_case_section_Sud,base.users_lmi
res.partner_LIPP,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LISAB1,crm_case_section_Export,base.users_dso
res.partner_LISAPE,crm_case_section_Export,base.users_dso
res.partner_LITTMA,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LIXACI,crm_case_section_Wallonie,base.users_nda
res.partner_LLOYDJ,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LNTDIF,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LOCH,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LOCHER,crm_case_section_Export,base.users_dso
res.partner_LODYSS,crm_case_section_Sud,base.users_lmi
res.partner_LOMBRE,crm_case_section_Nord,base.users_mer
res.partner_LOMME1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LOMMEL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LONGAR,crm_case_section_Wallonie,base.users_nda
res.partner_LONGMA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LOPEZ1,crm_case_section_Wallonie,base.users_nda
res.partner_LOPPIN,crm_case_section_Nord,base.users_mer
res.partner_LORENZ,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LOSPEC,crm_case_section_Export,base.users_dso
res.partner_LOTTAN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LOUBET,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LOUCHE,crm_case_section_Nord,base.users_mer
res.partner_LOURA1,crm_case_section_Nord,base.users_mer
res.partner_LOVEBA,crm_case_section_Sud,base.users_lmi
res.partner_LPEINK,crm_case_section_Autriche,base.users_dke
res.partner_LTDL,crm_case_section_Sud,base.users_lmi
res.partner_LUCAS1,crm_case_section_Wallonie,base.users_nda
res.partner_LUCHI1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LUCHI2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LUCIOL,crm_case_section_Flandres,base.users_cfr
res.partner_LUCKY1,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LUCKY2,crm_case_section_Nord,base.users_mer
res.partner_LUCKY3,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LUCKY4,crm_case_section_Nord,base.users_mer
res.partner_LUCKY5,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LUCKY6,crm_case_section_Nord,base.users_mer
res.partner_LUCKY7,crm_case_section_Pays-Bas,base.users_sbe
res.partner_LUCKY8,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LUCKY9,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LUCKYB,crm_case_section_Nord,base.users_mer
res.partner_LUCKYP,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_LUDICU,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LUDIV1,crm_case_section_Nord,base.users_mer
res.partner_LUGGAG,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LUNETT,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LUNIVE,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LUTHER,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LUTTIC,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_LUXSAN,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LYNEMA,crm_case_section_Wallonie,base.users_nda
res.partner_LYNTEL,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_LYONBU,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LYREC1,crm_case_section_Export,base.users_dso
res.partner_LYRECO,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_LYSAGH,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_M30REG,crm_case_section_Export,base.users_dso
res.partner_MAA1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MAAN,crm_case_section_Export,base.users_dso
res.partner_MAASSL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MACK,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MACKEL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MADD,crm_case_section_Nord,base.users_mer
res.partner_MAELEN,crm_case_section_Nord,base.users_mer
res.partner_MAEMAR,crm_case_section_Nord,base.users_mer
res.partner_MAESDA,crm_case_section_Flandres,base.users_cfr
res.partner_MAGDAL,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MAGIER,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MAGPUB,crm_case_section_Sud,base.users_lmi
res.partner_MAHAIB,crm_case_section_Export,base.users_dso
res.partner_MAICZA,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MAISO1,crm_case_section_Wallonie,base.users_nda
res.partner_MAISO2,crm_case_section_Wallonie,base.users_nda
res.partner_MAISON,crm_case_section_Nord,base.users_mer
res.partner_MAITUC,crm_case_section_Sud,base.users_lmi
res.partner_MAJUSC,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MAKDEV,crm_case_section_Export,base.users_dso
res.partner_MAKRO,crm_case_section_Export,base.users_dso
res.partner_MALICU,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MALIKA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MALLET,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MALLIE,crm_case_section_Export,base.users_dso
res.partner_MAMMOL,crm_case_section_Rome,base.users_ige
res.partner_MANS01,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MANURE,crm_case_section_Sud,base.users_lmi
res.partner_MARBAI,crm_case_section_Wallonie,base.users_nda
res.partner_MARBIE,crm_case_section_Wallonie,base.users_nda
res.partner_MARCBA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MARCEL,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MARCEN,crm_case_section_Nord,base.users_mer
res.partner_MARCH1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MARCHE,crm_case_section_Export,base.users_dso
res.partner_MARCUS,crm_case_section_Export,base.users_dso
res.partner_MARDID,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MAREAL,crm_case_section_Export,base.users_dso
res.partner_MAREC2,crm_case_section_Wallonie,base.users_nda
res.partner_MARGA1,crm_case_section_Flandres,base.users_cfr
res.partner_MARGAI,crm_case_section_Wallonie,base.users_nda
res.partner_MARGO1,crm_case_section_Flandres,base.users_cfr
res.partner_MARGY1,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MARGYL,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MARI01,crm_case_section_Export,base.users_dso
res.partner_MARICQ,crm_case_section_Wallonie,base.users_nda
res.partner_MARIE1,crm_case_section_Nord,base.users_mer
res.partner_MARIEB,crm_case_section_Sud,base.users_lmi
res.partner_MARIEN,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MARIN,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MARIO,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MARIVI,crm_case_section_Export,base.users_dso
res.partner_MARJO1,crm_case_section_Wallonie,base.users_nda
res.partner_MARKIT,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MARO23,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MAROBA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MAROBI,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MAROCA,crm_case_section_Nord,base.users_mer
res.partner_MAROL1,crm_case_section_Export,base.users_dso
res.partner_MAROLA,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MAROQ1,crm_case_section_Flandres,base.users_cfr
res.partner_MAROQ3,crm_case_section_Sud,base.users_lmi
res.partner_MAROSE,crm_case_section_Wallonie,base.users_nda
res.partner_MARPA1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MARPAR,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MARPIE,crm_case_section_Export,base.users_dso
res.partner_MARQUA,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MARSDE,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MARSH1,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MARSHA,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MARSK1,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MARSK2,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MART,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MARTEL,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MARTI2,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MARTI3,crm_case_section_Wallonie,base.users_nda
res.partner_MARTIN,crm_case_section_Wallonie,base.users_nda
res.partner_MARTOL,crm_case_section_Rome,base.users_ige
res.partner_MARY01,crm_case_section_Export,base.users_dso
res.partner_MARYSE,crm_case_section_Wallonie,base.users_nda
res.partner_MAS,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MASSIN,crm_case_section_Export,base.users_dso
res.partner_MATAMO,crm_case_section_Sud,base.users_lmi
res.partner_MATCHB,crm_case_section_Export,base.users_dso
res.partner_MATISA,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MATTEX,crm_case_section_Export,base.users_dso
res.partner_MATURI,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MATY,crm_case_section_SudOuest&SudParis,base.users_gro
res.partner_MAXIMU,crm_case_section_Wallonie,base.users_nda
res.partner_MAZZA,crm_case_section_Export,base.users_dso
res.partner_MBFASH,crm_case_section_Flandres,base.users_cfr
res.partner_MBPODO,crm_case_section_Wallonie,base.users_nda
res.partner_MCH,crm_case_section_Paris&Périphérie,base.users_dgi
res.partner_MDES01,crm_case_section_Flandres,base.users_cfr
res.partner_MDG,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MEADOW,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MED,crm_case_section_Export,base.users_dso
res.partner_MEDIAD,crm_case_section_Export,base.users_dso
res.partner_MEDICA,crm_case_section_Wallonie,base.users_nda
res.partner_MEDICC,crm_case_section_Grande-Bretagne,base.users_wto
res.partner_MEDIFR,crm_case_section_Export,base.users_dso
res.partner_MEERHO,crm_case_section_Pays-Bas,base.users_sbe
res.partner_MEGATO,crm_case_section_Export,base.users_dso
res.partner_MEIBOO,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MEID,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MEID1,crm_case_section_NordEst&Berlin,base.users_rju
res.partner_MEIDLE,crm_case_section_Sud,base.users_gjo
